Physician_Profile_ID,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_Name,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_State,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_ID,Total_Amount_of_Payment_USDollars,Date_of_Payment,Form_of_Payment_or_Transfer_of_Value,Record_ID,Name_of_Associated_Covered_Drug_or_Biological1,Name_of_Associated_Covered_Drug_or_Biological2,Name_of_Study,Research_Information_Link,Context_of_Research
802474,"United Therapeutics Corporation",NC,100000010739,14950.00,01/01/2014,"Cash or cash equivalent",214161216,TYVASO,"","STUDY OF INCIDENCE OF RESPIRATORY TRACT AES IN PATIENTS TREATED WITH TYVASO COMPARED TO OTHER FDA APPROVED PAH THERAPIES ASPIRE",http://clinicaltrials.gov/ct2/show/NCT01266265,NA
802474,"United Therapeutics Corporation",NC,100000010739,14950.00,01/01/2014,"Cash or cash equivalent",214161230,TYVASO,"","STUDY OF INCIDENCE OF RESPIRATORY TRACT AES IN PATIENTS TREATED WITH TYVASO COMPARED TO OTHER FDA APPROVED PAH THERAPIES ASPIRE",http://clinicaltrials.gov/ct2/show/NCT01266265,NA
802474,"United Therapeutics Corporation",NC,100000010739,14950.00,01/01/2014,"Cash or cash equivalent",214161238,TYVASO,"","STUDY OF INCIDENCE OF RESPIRATORY TRACT AES IN PATIENTS TREATED WITH TYVASO COMPARED TO OTHER FDA APPROVED PAH THERAPIES ASPIRE",http://clinicaltrials.gov/ct2/show/NCT01266265,NA
802474,"United Therapeutics Corporation",NC,100000010739,14950.00,01/01/2014,"Cash or cash equivalent",214161240,TYVASO,"","STUDY OF INCIDENCE OF RESPIRATORY TRACT AES IN PATIENTS TREATED WITH TYVASO COMPARED TO OTHER FDA APPROVED PAH THERAPIES ASPIRE",http://clinicaltrials.gov/ct2/show/NCT01266265,NA
802474,"United Therapeutics Corporation",NC,100000010739,14950.00,01/01/2014,"Cash or cash equivalent",214161262,TYVASO,"","STUDY OF INCIDENCE OF RESPIRATORY TRACT AES IN PATIENTS TREATED WITH TYVASO COMPARED TO OTHER FDA APPROVED PAH THERAPIES ASPIRE",http://clinicaltrials.gov/ct2/show/NCT01266265,NA
802474,"United Therapeutics Corporation",NC,100000010739,14950.00,01/01/2014,"Cash or cash equivalent",214161264,TYVASO,"","STUDY OF INCIDENCE OF RESPIRATORY TRACT AES IN PATIENTS TREATED WITH TYVASO COMPARED TO OTHER FDA APPROVED PAH THERAPIES ASPIRE",http://clinicaltrials.gov/ct2/show/NCT01266265,NA
802474,"United Therapeutics Corporation",NC,100000010739,14950.00,01/01/2014,"Cash or cash equivalent",214161266,TYVASO,"","STUDY OF INCIDENCE OF RESPIRATORY TRACT AES IN PATIENTS TREATED WITH TYVASO COMPARED TO OTHER FDA APPROVED PAH THERAPIES ASPIRE",http://clinicaltrials.gov/ct2/show/NCT01266265,NA
802474,"United Therapeutics Corporation",NC,100000010739,14950.00,01/01/2014,"Cash or cash equivalent",214161208,TYVASO,"","STUDY OF INCIDENCE OF RESPIRATORY TRACT AES IN PATIENTS TREATED WITH TYVASO COMPARED TO OTHER FDA APPROVED PAH THERAPIES ASPIRE",http://clinicaltrials.gov/ct2/show/NCT01266265,NA
802474,"United Therapeutics Corporation",NC,100000010739,14950.00,01/01/2014,"Cash or cash equivalent",214161210,TYVASO,"","STUDY OF INCIDENCE OF RESPIRATORY TRACT AES IN PATIENTS TREATED WITH TYVASO COMPARED TO OTHER FDA APPROVED PAH THERAPIES ASPIRE",http://clinicaltrials.gov/ct2/show/NCT01266265,NA
802474,"United Therapeutics Corporation",NC,100000010739,14950.00,01/01/2014,"Cash or cash equivalent",214161218,TYVASO,"","STUDY OF INCIDENCE OF RESPIRATORY TRACT AES IN PATIENTS TREATED WITH TYVASO COMPARED TO OTHER FDA APPROVED PAH THERAPIES ASPIRE",http://clinicaltrials.gov/ct2/show/NCT01266265,NA
802474,"United Therapeutics Corporation",NC,100000010739,14950.00,01/01/2014,"Cash or cash equivalent",214161224,TYVASO,"","STUDY OF INCIDENCE OF RESPIRATORY TRACT AES IN PATIENTS TREATED WITH TYVASO COMPARED TO OTHER FDA APPROVED PAH THERAPIES ASPIRE",http://clinicaltrials.gov/ct2/show/NCT01266265,NA
802474,"United Therapeutics Corporation",NC,100000010739,14950.00,01/01/2014,"Cash or cash equivalent",214161228,TYVASO,"","STUDY OF INCIDENCE OF RESPIRATORY TRACT AES IN PATIENTS TREATED WITH TYVASO COMPARED TO OTHER FDA APPROVED PAH THERAPIES ASPIRE",http://clinicaltrials.gov/ct2/show/NCT01266265,NA
802474,"United Therapeutics Corporation",NC,100000010739,14950.00,01/01/2014,"Cash or cash equivalent",214161254,TYVASO,"","STUDY OF INCIDENCE OF RESPIRATORY TRACT AES IN PATIENTS TREATED WITH TYVASO COMPARED TO OTHER FDA APPROVED PAH THERAPIES ASPIRE",http://clinicaltrials.gov/ct2/show/NCT01266265,NA
802474,"United Therapeutics Corporation",NC,100000010739,14950.00,01/01/2014,"Cash or cash equivalent",214161212,TYVASO,"","STUDY OF INCIDENCE OF RESPIRATORY TRACT AES IN PATIENTS TREATED WITH TYVASO COMPARED TO OTHER FDA APPROVED PAH THERAPIES ASPIRE",http://clinicaltrials.gov/ct2/show/NCT01266265,NA
802474,"United Therapeutics Corporation",NC,100000010739,14950.00,01/01/2014,"Cash or cash equivalent",214161220,TYVASO,"","STUDY OF INCIDENCE OF RESPIRATORY TRACT AES IN PATIENTS TREATED WITH TYVASO COMPARED TO OTHER FDA APPROVED PAH THERAPIES ASPIRE",http://clinicaltrials.gov/ct2/show/NCT01266265,NA
802474,"United Therapeutics Corporation",NC,100000010739,14950.00,01/01/2014,"Cash or cash equivalent",214161226,TYVASO,"","STUDY OF INCIDENCE OF RESPIRATORY TRACT AES IN PATIENTS TREATED WITH TYVASO COMPARED TO OTHER FDA APPROVED PAH THERAPIES ASPIRE",http://clinicaltrials.gov/ct2/show/NCT01266265,NA
802474,"United Therapeutics Corporation",NC,100000010739,14950.00,01/01/2014,"Cash or cash equivalent",214161252,TYVASO,"","STUDY OF INCIDENCE OF RESPIRATORY TRACT AES IN PATIENTS TREATED WITH TYVASO COMPARED TO OTHER FDA APPROVED PAH THERAPIES ASPIRE",http://clinicaltrials.gov/ct2/show/NCT01266265,NA
802474,"United Therapeutics Corporation",NC,100000010739,14950.00,01/01/2014,"Cash or cash equivalent",214161272,TYVASO,"","STUDY OF INCIDENCE OF RESPIRATORY TRACT AES IN PATIENTS TREATED WITH TYVASO COMPARED TO OTHER FDA APPROVED PAH THERAPIES ASPIRE",http://clinicaltrials.gov/ct2/show/NCT01266265,NA
802474,"United Therapeutics Corporation",NC,100000010739,14950.00,01/01/2014,"Cash or cash equivalent",214161276,TYVASO,"","STUDY OF INCIDENCE OF RESPIRATORY TRACT AES IN PATIENTS TREATED WITH TYVASO COMPARED TO OTHER FDA APPROVED PAH THERAPIES ASPIRE",http://clinicaltrials.gov/ct2/show/NCT01266265,NA
802474,"United Therapeutics Corporation",NC,100000010739,14950.00,01/01/2014,"Cash or cash equivalent",214161248,TYVASO,"","STUDY OF INCIDENCE OF RESPIRATORY TRACT AES IN PATIENTS TREATED WITH TYVASO COMPARED TO OTHER FDA APPROVED PAH THERAPIES ASPIRE",http://clinicaltrials.gov/ct2/show/NCT01266265,NA
802474,"United Therapeutics Corporation",NC,100000010739,14950.00,01/01/2014,"Cash or cash equivalent",214161206,TYVASO,"","STUDY OF INCIDENCE OF RESPIRATORY TRACT AES IN PATIENTS TREATED WITH TYVASO COMPARED TO OTHER FDA APPROVED PAH THERAPIES ASPIRE",http://clinicaltrials.gov/ct2/show/NCT01266265,NA
802474,"United Therapeutics Corporation",NC,100000010739,14950.00,01/01/2014,"Cash or cash equivalent",214161214,TYVASO,"","STUDY OF INCIDENCE OF RESPIRATORY TRACT AES IN PATIENTS TREATED WITH TYVASO COMPARED TO OTHER FDA APPROVED PAH THERAPIES ASPIRE",http://clinicaltrials.gov/ct2/show/NCT01266265,NA
802474,"United Therapeutics Corporation",NC,100000010739,14950.00,01/01/2014,"Cash or cash equivalent",214161234,TYVASO,"","STUDY OF INCIDENCE OF RESPIRATORY TRACT AES IN PATIENTS TREATED WITH TYVASO COMPARED TO OTHER FDA APPROVED PAH THERAPIES ASPIRE",http://clinicaltrials.gov/ct2/show/NCT01266265,NA
802474,"United Therapeutics Corporation",NC,100000010739,14950.00,01/01/2014,"Cash or cash equivalent",214161222,TYVASO,"","STUDY OF INCIDENCE OF RESPIRATORY TRACT AES IN PATIENTS TREATED WITH TYVASO COMPARED TO OTHER FDA APPROVED PAH THERAPIES ASPIRE",http://clinicaltrials.gov/ct2/show/NCT01266265,NA
802474,"United Therapeutics Corporation",NC,100000010739,14950.00,01/01/2014,"Cash or cash equivalent",214161278,TYVASO,"","STUDY OF INCIDENCE OF RESPIRATORY TRACT AES IN PATIENTS TREATED WITH TYVASO COMPARED TO OTHER FDA APPROVED PAH THERAPIES ASPIRE",http://clinicaltrials.gov/ct2/show/NCT01266265,NA
802474,"United Therapeutics Corporation",NC,100000010739,14950.00,01/01/2014,"Cash or cash equivalent",214161282,TYVASO,"","STUDY OF INCIDENCE OF RESPIRATORY TRACT AES IN PATIENTS TREATED WITH TYVASO COMPARED TO OTHER FDA APPROVED PAH THERAPIES ASPIRE",http://clinicaltrials.gov/ct2/show/NCT01266265,NA
802474,"United Therapeutics Corporation",NC,100000010739,14950.00,01/01/2014,"Cash or cash equivalent",214161244,TYVASO,"","STUDY OF INCIDENCE OF RESPIRATORY TRACT AES IN PATIENTS TREATED WITH TYVASO COMPARED TO OTHER FDA APPROVED PAH THERAPIES ASPIRE",http://clinicaltrials.gov/ct2/show/NCT01266265,NA
802474,"United Therapeutics Corporation",NC,100000010739,14950.00,01/01/2014,"Cash or cash equivalent",214161258,TYVASO,"","STUDY OF INCIDENCE OF RESPIRATORY TRACT AES IN PATIENTS TREATED WITH TYVASO COMPARED TO OTHER FDA APPROVED PAH THERAPIES ASPIRE",http://clinicaltrials.gov/ct2/show/NCT01266265,NA
802474,"United Therapeutics Corporation",NC,100000010739,14950.00,01/01/2014,"Cash or cash equivalent",214161268,TYVASO,"","STUDY OF INCIDENCE OF RESPIRATORY TRACT AES IN PATIENTS TREATED WITH TYVASO COMPARED TO OTHER FDA APPROVED PAH THERAPIES ASPIRE",http://clinicaltrials.gov/ct2/show/NCT01266265,NA
802474,"United Therapeutics Corporation",NC,100000010739,14950.00,01/01/2014,"Cash or cash equivalent",214161232,TYVASO,"","STUDY OF INCIDENCE OF RESPIRATORY TRACT AES IN PATIENTS TREATED WITH TYVASO COMPARED TO OTHER FDA APPROVED PAH THERAPIES ASPIRE",http://clinicaltrials.gov/ct2/show/NCT01266265,NA
802474,"United Therapeutics Corporation",NC,100000010739,10125.00,07/04/2014,"Cash or cash equivalent",214161332,TYVASO,"","STUDY OF INCIDENCE OF RESPIRATORY TRACT AES IN PATIENTS TREATED WITH TYVASO COMPARED TO OTHER FDA APPROVED PAH THERAPIES ASPIRE",http://clinicaltrials.gov/ct2/show/NCT01266265,NA
802474,"United Therapeutics Corporation",NC,100000010739,10125.00,07/04/2014,"Cash or cash equivalent",214161342,TYVASO,"","STUDY OF INCIDENCE OF RESPIRATORY TRACT AES IN PATIENTS TREATED WITH TYVASO COMPARED TO OTHER FDA APPROVED PAH THERAPIES ASPIRE",http://clinicaltrials.gov/ct2/show/NCT01266265,NA
802474,"United Therapeutics Corporation",NC,100000010739,10125.00,07/04/2014,"Cash or cash equivalent",214161358,TYVASO,"","STUDY OF INCIDENCE OF RESPIRATORY TRACT AES IN PATIENTS TREATED WITH TYVASO COMPARED TO OTHER FDA APPROVED PAH THERAPIES ASPIRE",http://clinicaltrials.gov/ct2/show/NCT01266265,NA
802474,"United Therapeutics Corporation",NC,100000010739,10125.00,07/04/2014,"Cash or cash equivalent",214161360,TYVASO,"","STUDY OF INCIDENCE OF RESPIRATORY TRACT AES IN PATIENTS TREATED WITH TYVASO COMPARED TO OTHER FDA APPROVED PAH THERAPIES ASPIRE",http://clinicaltrials.gov/ct2/show/NCT01266265,NA
802474,"United Therapeutics Corporation",NC,100000010739,10125.00,07/04/2014,"Cash or cash equivalent",214161374,TYVASO,"","STUDY OF INCIDENCE OF RESPIRATORY TRACT AES IN PATIENTS TREATED WITH TYVASO COMPARED TO OTHER FDA APPROVED PAH THERAPIES ASPIRE",http://clinicaltrials.gov/ct2/show/NCT01266265,NA
802474,"United Therapeutics Corporation",NC,100000010739,10125.00,07/04/2014,"Cash or cash equivalent",214161346,TYVASO,"","STUDY OF INCIDENCE OF RESPIRATORY TRACT AES IN PATIENTS TREATED WITH TYVASO COMPARED TO OTHER FDA APPROVED PAH THERAPIES ASPIRE",http://clinicaltrials.gov/ct2/show/NCT01266265,NA
802474,"United Therapeutics Corporation",NC,100000010739,10125.00,07/04/2014,"Cash or cash equivalent",214161364,TYVASO,"","STUDY OF INCIDENCE OF RESPIRATORY TRACT AES IN PATIENTS TREATED WITH TYVASO COMPARED TO OTHER FDA APPROVED PAH THERAPIES ASPIRE",http://clinicaltrials.gov/ct2/show/NCT01266265,NA
802474,"United Therapeutics Corporation",NC,100000010739,10125.00,07/04/2014,"Cash or cash equivalent",214161368,TYVASO,"","STUDY OF INCIDENCE OF RESPIRATORY TRACT AES IN PATIENTS TREATED WITH TYVASO COMPARED TO OTHER FDA APPROVED PAH THERAPIES ASPIRE",http://clinicaltrials.gov/ct2/show/NCT01266265,NA
802474,"United Therapeutics Corporation",NC,100000010739,10125.00,07/04/2014,"Cash or cash equivalent",214161348,TYVASO,"","STUDY OF INCIDENCE OF RESPIRATORY TRACT AES IN PATIENTS TREATED WITH TYVASO COMPARED TO OTHER FDA APPROVED PAH THERAPIES ASPIRE",http://clinicaltrials.gov/ct2/show/NCT01266265,NA
802474,"United Therapeutics Corporation",NC,100000010739,10125.00,07/04/2014,"Cash or cash equivalent",214161366,TYVASO,"","STUDY OF INCIDENCE OF RESPIRATORY TRACT AES IN PATIENTS TREATED WITH TYVASO COMPARED TO OTHER FDA APPROVED PAH THERAPIES ASPIRE",http://clinicaltrials.gov/ct2/show/NCT01266265,NA
802474,"United Therapeutics Corporation",NC,100000010739,10125.00,07/04/2014,"Cash or cash equivalent",214161370,TYVASO,"","STUDY OF INCIDENCE OF RESPIRATORY TRACT AES IN PATIENTS TREATED WITH TYVASO COMPARED TO OTHER FDA APPROVED PAH THERAPIES ASPIRE",http://clinicaltrials.gov/ct2/show/NCT01266265,NA
802474,"United Therapeutics Corporation",NC,100000010739,10125.00,07/04/2014,"Cash or cash equivalent",214161330,TYVASO,"","STUDY OF INCIDENCE OF RESPIRATORY TRACT AES IN PATIENTS TREATED WITH TYVASO COMPARED TO OTHER FDA APPROVED PAH THERAPIES ASPIRE",http://clinicaltrials.gov/ct2/show/NCT01266265,NA
802474,"United Therapeutics Corporation",NC,100000010739,10125.00,07/04/2014,"Cash or cash equivalent",214161350,TYVASO,"","STUDY OF INCIDENCE OF RESPIRATORY TRACT AES IN PATIENTS TREATED WITH TYVASO COMPARED TO OTHER FDA APPROVED PAH THERAPIES ASPIRE",http://clinicaltrials.gov/ct2/show/NCT01266265,NA
802474,"United Therapeutics Corporation",NC,100000010739,10125.00,07/04/2014,"Cash or cash equivalent",214161356,TYVASO,"","STUDY OF INCIDENCE OF RESPIRATORY TRACT AES IN PATIENTS TREATED WITH TYVASO COMPARED TO OTHER FDA APPROVED PAH THERAPIES ASPIRE",http://clinicaltrials.gov/ct2/show/NCT01266265,NA
802474,"United Therapeutics Corporation",NC,100000010739,10125.00,07/04/2014,"Cash or cash equivalent",214161340,TYVASO,"","STUDY OF INCIDENCE OF RESPIRATORY TRACT AES IN PATIENTS TREATED WITH TYVASO COMPARED TO OTHER FDA APPROVED PAH THERAPIES ASPIRE",http://clinicaltrials.gov/ct2/show/NCT01266265,NA
802474,"United Therapeutics Corporation",NC,100000010739,10125.00,07/04/2014,"Cash or cash equivalent",214161352,TYVASO,"","STUDY OF INCIDENCE OF RESPIRATORY TRACT AES IN PATIENTS TREATED WITH TYVASO COMPARED TO OTHER FDA APPROVED PAH THERAPIES ASPIRE",http://clinicaltrials.gov/ct2/show/NCT01266265,NA
802474,"United Therapeutics Corporation",NC,100000010739,10125.00,07/04/2014,"Cash or cash equivalent",214161372,TYVASO,"","STUDY OF INCIDENCE OF RESPIRATORY TRACT AES IN PATIENTS TREATED WITH TYVASO COMPARED TO OTHER FDA APPROVED PAH THERAPIES ASPIRE",http://clinicaltrials.gov/ct2/show/NCT01266265,NA
802474,"United Therapeutics Corporation",NC,100000010739,10125.00,07/04/2014,"Cash or cash equivalent",214161338,TYVASO,"","STUDY OF INCIDENCE OF RESPIRATORY TRACT AES IN PATIENTS TREATED WITH TYVASO COMPARED TO OTHER FDA APPROVED PAH THERAPIES ASPIRE",http://clinicaltrials.gov/ct2/show/NCT01266265,NA
802474,"United Therapeutics Corporation",NC,100000010739,10125.00,07/04/2014,"Cash or cash equivalent",214161354,TYVASO,"","STUDY OF INCIDENCE OF RESPIRATORY TRACT AES IN PATIENTS TREATED WITH TYVASO COMPARED TO OTHER FDA APPROVED PAH THERAPIES ASPIRE",http://clinicaltrials.gov/ct2/show/NCT01266265,NA
802474,"United Therapeutics Corporation",NC,100000010739,10125.00,07/04/2014,"Cash or cash equivalent",214161334,TYVASO,"","STUDY OF INCIDENCE OF RESPIRATORY TRACT AES IN PATIENTS TREATED WITH TYVASO COMPARED TO OTHER FDA APPROVED PAH THERAPIES ASPIRE",http://clinicaltrials.gov/ct2/show/NCT01266265,NA
802474,"United Therapeutics Corporation",NC,100000010739,10125.00,07/04/2014,"Cash or cash equivalent",214161336,TYVASO,"","STUDY OF INCIDENCE OF RESPIRATORY TRACT AES IN PATIENTS TREATED WITH TYVASO COMPARED TO OTHER FDA APPROVED PAH THERAPIES ASPIRE",http://clinicaltrials.gov/ct2/show/NCT01266265,NA
802474,"United Therapeutics Corporation",NC,100000010739,10125.00,07/04/2014,"Cash or cash equivalent",214161344,TYVASO,"","STUDY OF INCIDENCE OF RESPIRATORY TRACT AES IN PATIENTS TREATED WITH TYVASO COMPARED TO OTHER FDA APPROVED PAH THERAPIES ASPIRE",http://clinicaltrials.gov/ct2/show/NCT01266265,NA
802474,"United Therapeutics Corporation",NC,100000010739,10125.00,07/04/2014,"Cash or cash equivalent",214161362,TYVASO,"","STUDY OF INCIDENCE OF RESPIRATORY TRACT AES IN PATIENTS TREATED WITH TYVASO COMPARED TO OTHER FDA APPROVED PAH THERAPIES ASPIRE",http://clinicaltrials.gov/ct2/show/NCT01266265,NA
802474,"United Therapeutics Corporation",NC,100000010739,10125.00,07/04/2014,"Cash or cash equivalent",214161376,TYVASO,"","STUDY OF INCIDENCE OF RESPIRATORY TRACT AES IN PATIENTS TREATED WITH TYVASO COMPARED TO OTHER FDA APPROVED PAH THERAPIES ASPIRE",http://clinicaltrials.gov/ct2/show/NCT01266265,NA
802474,"United Therapeutics Corporation",NC,100000010739,7500.00,02/07/2014,"Cash or cash equivalent",214161286,TYVASO,"","STUDY OF INCIDENCE OF RESPIRATORY TRACT AES IN PATIENTS TREATED WITH TYVASO COMPARED TO OTHER FDA APPROVED PAH THERAPIES ASPIRE",http://clinicaltrials.gov/ct2/show/NCT01266265,NA
802474,"United Therapeutics Corporation",NC,100000010739,7500.00,02/07/2014,"Cash or cash equivalent",214161310,TYVASO,"","STUDY OF INCIDENCE OF RESPIRATORY TRACT AES IN PATIENTS TREATED WITH TYVASO COMPARED TO OTHER FDA APPROVED PAH THERAPIES ASPIRE",http://clinicaltrials.gov/ct2/show/NCT01266265,NA
802474,"United Therapeutics Corporation",NC,100000010739,7500.00,02/07/2014,"Cash or cash equivalent",214161288,TYVASO,"","STUDY OF INCIDENCE OF RESPIRATORY TRACT AES IN PATIENTS TREATED WITH TYVASO COMPARED TO OTHER FDA APPROVED PAH THERAPIES ASPIRE",http://clinicaltrials.gov/ct2/show/NCT01266265,NA
802474,"United Therapeutics Corporation",NC,100000010739,7500.00,02/07/2014,"Cash or cash equivalent",214161290,TYVASO,"","STUDY OF INCIDENCE OF RESPIRATORY TRACT AES IN PATIENTS TREATED WITH TYVASO COMPARED TO OTHER FDA APPROVED PAH THERAPIES ASPIRE",http://clinicaltrials.gov/ct2/show/NCT01266265,NA
802474,"United Therapeutics Corporation",NC,100000010739,7500.00,02/07/2014,"Cash or cash equivalent",214161298,TYVASO,"","STUDY OF INCIDENCE OF RESPIRATORY TRACT AES IN PATIENTS TREATED WITH TYVASO COMPARED TO OTHER FDA APPROVED PAH THERAPIES ASPIRE",http://clinicaltrials.gov/ct2/show/NCT01266265,NA
802474,"United Therapeutics Corporation",NC,100000010739,7500.00,02/07/2014,"Cash or cash equivalent",214161316,TYVASO,"","STUDY OF INCIDENCE OF RESPIRATORY TRACT AES IN PATIENTS TREATED WITH TYVASO COMPARED TO OTHER FDA APPROVED PAH THERAPIES ASPIRE",http://clinicaltrials.gov/ct2/show/NCT01266265,NA
802474,"United Therapeutics Corporation",NC,100000010739,7500.00,02/07/2014,"Cash or cash equivalent",214161306,TYVASO,"","STUDY OF INCIDENCE OF RESPIRATORY TRACT AES IN PATIENTS TREATED WITH TYVASO COMPARED TO OTHER FDA APPROVED PAH THERAPIES ASPIRE",http://clinicaltrials.gov/ct2/show/NCT01266265,NA
802474,"United Therapeutics Corporation",NC,100000010739,7500.00,02/07/2014,"Cash or cash equivalent",214161302,TYVASO,"","STUDY OF INCIDENCE OF RESPIRATORY TRACT AES IN PATIENTS TREATED WITH TYVASO COMPARED TO OTHER FDA APPROVED PAH THERAPIES ASPIRE",http://clinicaltrials.gov/ct2/show/NCT01266265,NA
802474,"United Therapeutics Corporation",NC,100000010739,7500.00,02/07/2014,"Cash or cash equivalent",214161314,TYVASO,"","STUDY OF INCIDENCE OF RESPIRATORY TRACT AES IN PATIENTS TREATED WITH TYVASO COMPARED TO OTHER FDA APPROVED PAH THERAPIES ASPIRE",http://clinicaltrials.gov/ct2/show/NCT01266265,NA
802474,"United Therapeutics Corporation",NC,100000010739,7500.00,02/07/2014,"Cash or cash equivalent",214161322,TYVASO,"","STUDY OF INCIDENCE OF RESPIRATORY TRACT AES IN PATIENTS TREATED WITH TYVASO COMPARED TO OTHER FDA APPROVED PAH THERAPIES ASPIRE",http://clinicaltrials.gov/ct2/show/NCT01266265,NA
802474,"United Therapeutics Corporation",NC,100000010739,7500.00,02/07/2014,"Cash or cash equivalent",214161312,TYVASO,"","STUDY OF INCIDENCE OF RESPIRATORY TRACT AES IN PATIENTS TREATED WITH TYVASO COMPARED TO OTHER FDA APPROVED PAH THERAPIES ASPIRE",http://clinicaltrials.gov/ct2/show/NCT01266265,NA
802474,"United Therapeutics Corporation",NC,100000010739,7500.00,02/07/2014,"Cash or cash equivalent",214161318,TYVASO,"","STUDY OF INCIDENCE OF RESPIRATORY TRACT AES IN PATIENTS TREATED WITH TYVASO COMPARED TO OTHER FDA APPROVED PAH THERAPIES ASPIRE",http://clinicaltrials.gov/ct2/show/NCT01266265,NA
802474,"United Therapeutics Corporation",NC,100000010739,7500.00,02/07/2014,"Cash or cash equivalent",214161304,TYVASO,"","STUDY OF INCIDENCE OF RESPIRATORY TRACT AES IN PATIENTS TREATED WITH TYVASO COMPARED TO OTHER FDA APPROVED PAH THERAPIES ASPIRE",http://clinicaltrials.gov/ct2/show/NCT01266265,NA
802474,"United Therapeutics Corporation",NC,100000010739,7500.00,02/07/2014,"Cash or cash equivalent",214161308,TYVASO,"","STUDY OF INCIDENCE OF RESPIRATORY TRACT AES IN PATIENTS TREATED WITH TYVASO COMPARED TO OTHER FDA APPROVED PAH THERAPIES ASPIRE",http://clinicaltrials.gov/ct2/show/NCT01266265,NA
