GIS_Number,Doing_Business_As,Class,Map Name,Hse#,Address,Deedholder,Acres,Residential Occupancy Type,Style Descr,Year Built,Total Living Area,Commercial Occupancy Type,Year Built_2,Gross Bldg Area,2011 Land Res,2011 Land Comm,2011 Land Total,2011 Dwlg,2011 Improv,2011 Total
142017601600000,,Exempt,CITY PROPERTY,1530,1ST ST NW,CEDAR RAPIDS CITY OF,0.126,,,,,,,,0,0,0,0,0,0
142017700100000,,Exempt,CITY PROPERTY,1530,4TH ST NW,CEDAR RAPIDS CITY OF,0.132,Two-Family Conversion,Salvage,1885-01-01,528.0,,,,0,0,0,0,0,0
142017700300000,,Exempt,CITY PROPERTY,1525,5TH ST NW,CEDAR RAPIDS CITY OF,0.147,Single-Family,Salvage,1943-01-01,414.0,,,,0,0,0,0,0,0
142017700500000,,Exempt,CITY PROPERTY,1511,5TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,0,0,0,0,0,0
142017700600000,,Exempt,CITY PROPERTY,1507,5TH ST NW,CEDAR RAPIDS CITY OF,0.147,Single-Family,Salvage,1946-01-01,930.0,,,,0,0,0,0,0,0
142017700700000,,Exempt,CITY PROPERTY,1503,5TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,1900-01-01,,,,,0,0,0,0,0,0
142017700800000,,Exempt,CITY PROPERTY,1502,4TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,0,0,0,0,0,0
142017700900000,,Exempt,CITY PROPERTY,1506,4TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,0,0,0,0,0,0
142017701200000,,Exempt,CITY PROPERTY,1520,4TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,0,0,0,0,0,0
142017701300000,,Exempt,CITY PROPERTY,1526,4TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,0,0,0,0,0,0
142017800100000,,Exempt,CITY PROPERTY,1526,5TH ST NW,CEDAR RAPIDS CITY OF,0.132,,,,,,,,0,0,0,0,0,0
142017800200000,,Exempt,CITY PROPERTY,1527,6TH ST NW,CEDAR RAPIDS CITY OF,0.132,Single-Family,Salvage,1905-01-01,576.0,,,,0,0,0,0,0,0
142017800300000,,Exempt,CITY PROPERTY,1525,6TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,0,0,0,0,0,0
142017800400000,,Exempt,CITY PROPERTY,1523,6TH ST NW,CEDAR RAPIDS CITY OF,0.147,Single-Family,Salvage,1900-01-01,872.0,,,,0,0,0,0,0,0
142017800500000,,Exempt,CITY PROPERTY,1517,6TH ST NW,CEDAR RAPIDS CITY OF,0.147,Single-Family,Salvage,1938-01-01,756.0,,,,0,0,0,0,0,0
142017800700000,,Exempt,CITY PROPERTY,1509,6TH ST NW,CEDAR RAPIDS CITY OF,0.147,Single-Family,Salvage,1903-01-01,760.0,,,,0,0,0,0,0,0
142017800800000,,Exempt,CITY PROPERTY,1501,6TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,0,0,0,0,0,0
142017800900000,,Exempt,CITY PROPERTY,1500,5TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,0,0,0,0,0,0
142017801000000,,Exempt,CITY PROPERTY,1508,5TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,1900-01-01,,,,,0,0,0,0,0,0
142017801200000,,Exempt,CITY PROPERTY,1518,5TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,1900-01-01,,,,,0,0,0,0,0,0
142017801300000,,Exempt,CITY PROPERTY,1520,5TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,0,0,0,0,0,0
142017801400000,,Exempt,CITY PROPERTY,1524,5TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,0,0,0,0,0,0
142017900100000,,Exempt,CITY PROPERTY,1526,6TH ST NW,CEDAR RAPIDS CITY OF,0.132,,,,,,,,0,0,0,0,0,0
142017900300000,,Exempt,CITY PROPERTY,1531,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.11,Single-Family,Salvage,1920-01-01,1352.0,,,,0,0,0,0,0,0
142017900400000,,Exempt,CITY PROPERTY,1519,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.22,,,,,,,,0,0,0,0,0,0
142017900500000,,Exempt,CITY PROPERTY,1517,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.11,,,,,,,,0,0,0,0,0,0
142017900600000,BOYS AND GIRLS CLUB OF CEDAR R,Exempt,CITY PROPERTY,0,VACANT LAND NW,CEDAR RAPIDS CITY OF,0.1469,,,,,,,,0,0,0,0,0,0
142017900700000,BOYS AND GIRLS CLUB OF CEDAR R,Exempt,CITY PROPERTY,1501,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.2938,,,,,Office - General,1963,20362,0,0,0,0,0,0
142017900800000,,Exempt,CITY PROPERTY,1500,6TH ST NW,CEDAR RAPIDS CITY OF,0.191,,,,,,,,0,0,0,0,0,0
142017901000000,BOYS AND GIRLS CLUB OF CEDAR R,Exempt,CITY PROPERTY,1512,6TH ST NW,CEDAR RAPIDS CITY OF,0.1469,,,,,,,,0,0,0,0,0,0
142017901300000,,Exempt,CITY PROPERTY,1524,6TH ST NW,CEDAR RAPIDS CITY OF,0.147,Detached Structures Only,,1905-01-01,,,,,0,0,0,0,0,0
142018000100000,,Exempt,CITY PROPERTY,1428,3RD ST NW,CEDAR RAPIDS CITY OF % CITY  OF CEDAR RAPIDS FINANCE,0.126,,,,,,,,0,0,0,0,0,0
142018000200000,,Exempt,CITY PROPERTY,1433,4TH ST NW,CEDAR RAPIDS CITY OF,0.147,Single-Family,Salvage,1884-01-01,832.0,,,,0,0,0,0,0,0
142018000300000,,Exempt,CITY PROPERTY,1427,4TH ST NW,CEDAR RAPIDS CITY OF,0.147,Detached Structures Only,,1900-01-01,,,,,0,0,0,0,0,0
142018000400000,,Exempt,CITY PROPERTY,1423,4TH ST NW,CEDAR RAPIDS CITY OF,0.147,Single-Family,Salvage,1931-01-01,936.0,,,,0,0,0,0,0,0
142018000700000,,Exempt,CITY PROPERTY,1407,4TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,0,0,0,0,0,0
142018000800000,,Exempt,CITY PROPERTY,1403,4TH ST NW,CEDAR RAPIDS CITY OF,0.147,Detached Structures Only,,2010-01-01,,,,,0,0,0,0,0,0
142018000900000,,Exempt,CITY PROPERTY,308,M AVE NW,CEDAR RAPIDS CITY OF,0.126,,,,,,,,0,0,0,0,0,0
142018001000000,,Exempt,CITY PROPERTY,1406,3RD ST NW,CEDAR RAPIDS CITY OF % CITY OF CEDAR RAPIDS FINANCE,0.126,,,,,,,,0,0,0,0,0,0
142018001100000,,Exempt,CITY PROPERTY,1412,3RD ST NW,CEDAR RAPIDS CITY OF,0.126,,,,,,,,0,0,0,0,0,0
142018001200000,,Exempt,CITY PROPERTY,1416,3RD ST NW,CEDAR RAPIDS CITY OF,0.126,,,,,,,,0,0,0,0,0,0
142018001300000,,Exempt,CITY PROPERTY,1420,3RD ST NW,CEDAR RAPIDS CITY OF % CITY OF CEDAR RAPIDS FINANCE,0.152,,,,,,,,0,0,0,0,0,0
142018001400000,,Exempt,CITY PROPERTY,1426,3RD ST NW,CEDAR RAPIDS CITY OF,0.101,,,,,,,,0,0,0,0,0,0
142018100100000,,Exempt,CITY PROPERTY,1432,4TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,0,0,0,0,0,0
142018100200000,,Exempt,CITY PROPERTY,1431,5TH ST NW,CEDAR RAPIDS CITY OF,0.147,Detached Structures Only,,1900-01-01,,,,,0,0,0,0,0,0
142018100400000,,Exempt,CITY PROPERTY,1421,5TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,0,0,0,0,0,0
142018100500000,,Exempt,CITY PROPERTY,1417,5TH ST NW,CEDAR RAPIDS CITY OF,0.147,Single-Family,Salvage,1960-01-01,672.0,,,,0,0,0,0,0,0
142018100700000,,Exempt,CITY PROPERTY,1407,5TH ST NW,CEDAR RAPIDS CITY OF,0.147,Single-Family,Salvage,1961-01-01,884.0,,,,0,0,0,0,0,0
142018100800000,,Exempt,CITY PROPERTY,1403,5TH ST NW,CEDAR RAPIDS CITY OF,0.147,Detached Structures Only,,1932-01-01,,,,,0,0,0,0,0,0
142018100900000,,Exempt,CITY PROPERTY,1400,4TH ST NW,CEDAR RAPIDS CITY OF,0.147,Single-Family,,1890-01-01,,,,,0,0,0,0,0,0
142018101000000,,Exempt,CITY PROPERTY,1408,4TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,0,0,0,0,0,0
142018101100000,,Exempt,CITY PROPERTY,1414,4TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,0,0,0,0,0,0
142018101200000,,Exempt,CITY PROPERTY,1418,4TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,0,0,0,0,0,0
142018101400000,,Exempt,CITY PROPERTY,1426,4TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,0,0,0,0,0,0
142018200100000,,Exempt,CITY PROPERTY,1432,5TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,0,0,0,0,0,0
142018200200000,,Exempt,CITY PROPERTY,517,N AVE NW,CEDAR RAPIDS CITY OF,0.076,Detached Structures Only,,2010-01-01,,,,,0,0,0,0,0,0
142018200300000,,Exempt,CITY PROPERTY,1433,6TH ST NW,CEDAR RAPIDS CITY OF,0.101,Single-Family,Salvage,1923-01-01,760.0,,,,0,0,0,0,0,0
142018200500000,,Exempt,CITY PROPERTY,1423,6TH ST NW,CEDAR RAPIDS CITY OF,0.147,Single-Family,Salvage,1900-01-01,1004.0,,,,0,0,0,0,0,0
142018200700000,,Exempt,CITY PROPERTY,1417,6TH ST NW,CEDAR RAPIDS CITY OF,0.147,Single-Family,Salvage,1900-01-01,924.0,,,,0,0,0,0,0,0
142018200800000,,Exempt,CITY PROPERTY,1407,6TH ST NW,CEDAR RAPIDS CITY OF,0.147,Single-Family,Salvage,1905-01-01,840.0,,,,0,0,0,0,0,0
142018201200000,,Exempt,CITY PROPERTY,1406,5TH ST NW,CEDAR RAPIDS CITY OF,0.147,Single-Family,,1900-01-01,,,,,0,0,0,0,0,0
142018201400000,,Exempt,CITY PROPERTY,1416,5TH ST NW,CEDAR RAPIDS CITY OF,0.147,Detached Structures Only,1 Story Frame,2010-01-01,,,,,0,0,0,0,0,0
142018201500000,,Exempt,CITY PROPERTY,1422,5TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,0,0,0,0,0,0
142018300200000,,Exempt,CITY PROPERTY,1431,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,0,0,0,0,0,0
142018300400000,,Exempt,CITY PROPERTY,1423,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.147,Single-Family,Salvage,1923-01-01,906.0,,,,0,0,0,0,0,0
142018300500000,,Exempt,CITY PROPERTY,1417,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.147,Two-Family Conversion,Salvage,1904-01-01,1083.0,,,,0,0,0,0,0,0
142018301000000,,Exempt,CITY PROPERTY,1408,6TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,0,0,0,0,0,0
142018400100000,,Exempt,CITY PROPERTY,1342,3RD ST NW,CEDAR RAPIDS CITY OF,0.126,,,,,,,,0,0,0,0,0,0
142018400200000,,Exempt,CITY PROPERTY,309,M AVE NW,CEDAR RAPIDS CITY OF,0.074,Single-Family,,1900-01-01,,,,,0,0,0,0,0,0
142018400300000,,Exempt,CITY PROPERTY,1341,4TH ST NW,CEDAR RAPIDS CITY OF,0.074,,,,,,,,0,0,0,0,0,0
142018400500000,,Exempt,CITY PROPERTY,1333,4TH ST NW,CEDAR RAPIDS CITY OF,0.147,Detached Structures Only,,2010-01-01,,,,,0,0,0,0,0,0
142018400600000,,Exempt,CITY PROPERTY,1327,4TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,1894-01-01,,,,,0,0,0,0,0,0
142018400700000,,Exempt,CITY PROPERTY,1321,4TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,0,0,0,0,0,0
142018400800000,,Exempt,CITY PROPERTY,1315,4TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,0,0,0,0,0,0
142018400900000,,Exempt,CITY PROPERTY,1311,4TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,1900-01-01,,,,,0,0,0,0,0,0
142018401000000,,Exempt,CITY PROPERTY,1309,4TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,0,0,0,0,0,0
142018401100000,,Exempt,CITY PROPERTY,1301,4TH ST NW,CEDAR RAPIDS CITY OF,0.147,Detached Structures Only,,1900-01-01,,,,,0,0,0,0,0,0
142018401200000,,Exempt,CITY PROPERTY,1302,3RD ST NW,CEDAR RAPIDS CITY OF,0.126,,,,,,,,0,0,0,0,0,0
142018401300000,,Exempt,CITY PROPERTY,1308,3RD ST NW,CEDAR RAPIDS CITY OF,0.152,,,,,,,,0,0,0,0,0,0
142018401400000,,Exempt,CITY PROPERTY,1312,3RD ST NW,CEDAR RAPIDS CITY OF,0.101,,,,,,,,0,0,0,0,0,0
142018401500000,,Exempt,CITY PROPERTY,1316,3RD ST NW,CEDAR RAPIDS CITY OF,0.126,,,,,,,,0,0,0,0,0,0
142018401600000,,Exempt,CITY PROPERTY,1320,3RD ST NW,CEDAR RAPIDS CITY OF,0.126,,,,,,,,0,0,0,0,0,0
142018401700000,,Exempt,CITY PROPERTY,1328,3RD ST NW,CEDAR RAPIDS CITY OF,0.126,,,,,,,,0,0,0,0,0,0
142018401800000,,Exempt,CITY PROPERTY,1332,3RD ST NW,CEDAR RAPIDS CITY OF,0.126,,,,,,,,0,0,0,0,0,0
142018401900000,,Exempt,CITY PROPERTY,1336,3RD ST NW,CEDAR RAPIDS CITY OF,0.126,,,,,,,,0,0,0,0,0,0
142018500100000,,Exempt,CITY PROPERTY,1344,4TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,0,0,0,0,0,0
142018500400000,,Exempt,CITY PROPERTY,1337,5TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,0,0,0,0,0,0
142018500600000,,Exempt,CITY PROPERTY,1333,5TH ST NW,CEDAR RAPIDS CITY OF,0.147,Single-Family,,1931-01-01,,,,,0,0,0,0,0,0
142018500700000,,Exempt,CITY PROPERTY,1319,5TH ST NW,CEDAR RAPIDS CITY OF,0.147,Single-Family,Salvage,1910-01-01,572.0,,,,0,0,0,0,0,0
142018500800000,,Exempt,CITY PROPERTY,1311,5TH ST NW,CEDAR RAPIDS CITY OF,0.147,Single-Family,Salvage,1905-01-01,812.0,,,,0,0,0,0,0,0
142018500900000,,Exempt,CITY PROPERTY,1307,5TH ST NW,CEDAR RAPIDS CITY OF,0.147,Single-Family,,1900-01-01,,,,,0,0,0,0,0,0
142018501000000,,Exempt,CITY PROPERTY,1305,5TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,0,0,0,0,0,0
142018501100000,,Exempt,CITY PROPERTY,1301,5TH ST NW,CEDAR RAPIDS CITY OF,0.147,Detached Structures Only,,1890-01-01,,,,,0,0,0,0,0,0
142018501300000,,Exempt,CITY PROPERTY,1312,4TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,0,0,0,0,0,0
142018501400000,,Exempt,CITY PROPERTY,1316,4TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,0,0,0,0,0,0
142018501500000,,Exempt,CITY PROPERTY,1322,4TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,0,0,0,0,0,0
142018501700000,,Exempt,CITY PROPERTY,1330,4TH ST NW,CEDAR RAPIDS CITY OF,0.147,Single-Family,Salvage,1895-01-01,660.0,,,,0,0,0,0,0,0
142018501800000,,Exempt,CITY PROPERTY,1340,4TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,0,0,0,0,0,0
142018600500000,,Exempt,CITY PROPERTY,1337,6TH ST NW,CEDAR RAPIDS CITY OF,0.147,Single-Family,Salvage,1886-01-01,668.0,,,,0,0,0,0,0,0
142018600600000,,Exempt,CITY PROPERTY,1333,6TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,0,0,0,0,0,0
142018600800000,,Exempt,CITY PROPERTY,1323,6TH ST NW,CEDAR RAPIDS CITY OF,0.147,Single-Family,Salvage,1900-01-01,888.0,,,,0,0,0,0,0,0
142018601000000,,Exempt,CITY PROPERTY,1315,6TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,1895-01-01,,,,,0,0,0,0,0,0
142018601200000,,Exempt,CITY PROPERTY,1305,6TH ST NW,CEDAR RAPIDS CITY OF,0.074,Single-Family,,1900-01-01,,,,,0,0,0,0,0,0
142018601300000,,Exempt,CITY PROPERTY,1301,6TH ST NW,CEDAR RAPIDS CITY OF,0.147,Single-Family,Salvage,1900-01-01,786.0,,,,0,0,0,0,0,0
142018601600000,,Exempt,CITY PROPERTY,1312,5TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,1900-01-01,,,,,0,0,0,0,0,0
142018601700000,,Exempt,CITY PROPERTY,1316,5TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,0,0,0,0,0,0
142018602000000,,Exempt,CITY PROPERTY,1330,5TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,0,0,0,0,0,0
142018602100000,,Exempt,CITY PROPERTY,1336,5TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,1895-01-01,,,,,0,0,0,0,0,0
142018700300000,,Exempt,CITY PROPERTY,1343,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.138,Single-Family,Salvage,1901-01-01,831.0,,,,0,0,0,0,0,0
142018700500000,,Exempt,CITY PROPERTY,1333,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.147,Single-Family,Salvage,1905-01-01,720.0,,,,0,0,0,0,0,0
142018700600000,,Exempt,CITY PROPERTY,1327,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.147,,,1910-01-01,,,,,0,0,0,0,0,0
142018701000000,,Exempt,CITY PROPERTY,1313,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.132,Single-Family,Salvage,1910-01-01,752.0,,,,0,0,0,0,0,0
142018701300000,BETHANY CONGREGATIONAL CHURCH,Exempt,CITY PROPERTY,1300,6TH ST NW,CEDAR RAPIDS CITY OF,0.1469,,,,,Church,1968,1500,0,0,0,0,0,0
142018701400000,,Exempt,CITY PROPERTY,1308,6TH ST NW,CEDAR RAPIDS CITY OF,0.147,Single-Family,Salvage,1890-01-01,754.0,,,,0,0,0,0,0,0
142018701500000,,Exempt,CITY PROPERTY,1312,6TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,0,0,0,0,0,0
142018701700000,,Exempt,CITY PROPERTY,1320,6TH ST NW,CEDAR RAPIDS CITY OF,0.103,Single-Family,Salvage,1900-01-01,734.0,,,,0,0,0,0,0,0
142027700100000,,Exempt,CITY PROPERTY,0,VACANT LAND NW,CEDAR RAPIDS CITY OF,3.53,,,,,,,,0,0,0,0,0,0
142027700500000,,Exempt,CITY PROPERTY,0,VACANT LAND NW,CEDAR RAPIDS CITY OF,0.72,,,,,,,,0,0,0,0,0,0
142030302800000,,Exempt,CITY PROPERTY,1106,J AVE NW,CEDAR RAPIDS CITY OF,0.138,Single-Family,Salvage,1905-01-01,560.0,,,,0,0,0,0,0,0
142030502300000,,Exempt,CITY PROPERTY,1122,I AVE NW,CEDAR RAPIDS CITY OF,0.145,Detached Structures Only,,1946-01-01,,,,,0,0,0,0,0,0
142030502700000,,Exempt,CITY PROPERTY,1004,11TH ST NW,CEDAR RAPIDS CITY OF,0.167,Single-Family,Salvage,1922-01-01,858.0,,,,0,0,0,0,0,0
142035700300000,,Exempt,CITY PROPERTY,0,VACANT LAND NW,CEDAR RAPIDS CITY OF,0.23,,,,,,,,0,0,0,0,0,0
142035700500000,,Exempt,CITY PROPERTY,0,VACANT LAND NW,CEDAR RAPIDS CITY OF,0.514,,,,,,,,0,0,0,0,0,0
142037600700000,,Exempt,CITY PROPERTY,1044,H AVE NW,CEDAR RAPIDS CITY OF,0.112,Single-Family,Salvage,1947-01-01,616.0,,,,0,0,0,0,0,0
142038100500000,,Exempt,CITY PROPERTY,1033,G AVE NW,CEDAR RAPIDS CITY OF,0.129,Single-Family,1 Story Frame,1918-01-01,754.0,,,,0,0,0,0,0,0
142040100100000,,Exempt,CITY PROPERTY,203,L AVE NW,CEDAR RAPIDS CITY OF,0.115,,,,,,,,0,0,0,0,0,0
142040100200000,,Exempt,CITY PROPERTY,1247,3RD ST NW,CEDAR RAPIDS CITY OF,0.115,,,,,,,,0,0,0,0,0,0
142040100300000,,Exempt,CITY PROPERTY,1245,3RD ST NW,CEDAR RAPIDS CITY OF % CITY OF CEDAR RAPIDS FINANCE,0.1148,,,,,,,,0,0,0,0,0,0
142040100400000,FENCING ONLY,Exempt,CITY PROPERTY,0,VACANT LAND NW,CEDAR RAPIDS CITY OF % CITY OF CEDAR RAPIDS FINANCE,0.1148,,,,,,,,0,0,0,0,0,0
142040100600000,,Exempt,CITY PROPERTY,1227,3RD ST NW,CEDAR RAPIDS CITY OF,0.115,Single-Family,Salvage,1890-01-01,720.0,,,,0,0,0,0,0,0
142040100700000,,Exempt,CITY PROPERTY,1221,3RD ST NW,CEDAR RAPIDS CITY OF % CITY OF CEDAR RAPIDS FINANCE,0.23,,,,,,,,0,0,0,0,0,0
142040100900000,,Exempt,CITY PROPERTY,1205,3RD ST NW,CEDAR RAPIDS CITY OF,0.1148,,,,,,,,0,0,0,0,0,0
142040101000000,,Exempt,CITY PROPERTY,200,K AVE NW,CEDAR RAPIDS CITY OF % CITY OF CEDAR RAPIDS FINANCE,0.115,,,,,,,,0,0,0,0,0,0
142040200100000,,Exempt,CITY PROPERTY,1250,3RD ST NW,CEDAR RAPIDS CITY OF,0.057,,,,,,,,0,0,0,0,0,0
142040200200000,,Exempt,CITY PROPERTY,309,L AVE NW,CEDAR RAPIDS CITY OF,0.057,,,,,,,,0,0,0,0,0,0
142040200300000,,Exempt,CITY PROPERTY,1253,4TH ST NW,CEDAR RAPIDS CITY OF,0.115,Detached Structures Only,,2010-01-01,,,,,0,0,0,0,0,0
142040200400000,,Exempt,CITY PROPERTY,1247,4TH ST NW,CEDAR RAPIDS CITY OF,0.115,,,,,,,,0,0,0,0,0,0
142040200500000,,Exempt,CITY PROPERTY,1243,4TH ST NW,CEDAR RAPIDS CITY OF,0.115,,,,,,,,0,0,0,0,0,0
142040200600000,,Exempt,CITY PROPERTY,1237,4TH ST NW,CEDAR RAPIDS CITY OF,0.115,,,,,,,,0,0,0,0,0,0
142040200700000,,Exempt,CITY PROPERTY,1233,4TH ST NW,CEDAR RAPIDS CITY OF,0.115,Single-Family,Salvage,1900-01-01,856.0,,,,0,0,0,0,0,0
142040200800000,,Exempt,CITY PROPERTY,1227,4TH ST NW,CEDAR RAPIDS CITY OF,0.115,,,,,,,,0,0,0,0,0,0
142040200900000,,Exempt,CITY PROPERTY,1223,4TH ST NW,CEDAR RAPIDS CITY OF,0.115,,,,,,,,0,0,0,0,0,0
142040201000000,,Exempt,CITY PROPERTY,1217,4TH ST NW,CEDAR RAPIDS CITY OF,0.115,,,,,,,,0,0,0,0,0,0
142040201100000,,Exempt,CITY PROPERTY,1213,4TH ST NW,CEDAR RAPIDS CITY OF,0.115,,,,,,,,0,0,0,0,0,0
142040201200000,,Exempt,CITY PROPERTY,1207,4TH ST NW,CEDAR RAPIDS CITY OF,0.115,Detached Structures Only,,2010-01-01,,,,,0,0,0,0,0,0
142040201300000,,Exempt,CITY PROPERTY,320,K AVE NW,CEDAR RAPIDS CITY OF,0.115,Single-Family,Salvage,1885-01-01,880.0,,,,0,0,0,0,0,0
142040201400000,,Exempt,CITY PROPERTY,304,K AVE NW,CEDAR RAPIDS CITY OF,0.04,,,,,,,,0,0,0,0,0,0
142040201500000,,Exempt,CITY PROPERTY,1202,3RD ST NW,CEDAR RAPIDS CITY OF % CITY OF CEDAR RAPIDS FINANCE,0.075,,,,,,,,0,0,0,0,0,0
142040201600000,,Exempt,CITY PROPERTY,1206,3RD ST NW,CEDAR RAPIDS CITY OF,0.23,,,,,,,,0,0,0,0,0,0
142040201700000,,Exempt,CITY PROPERTY,1216,3RD ST NW,CEDAR RAPIDS CITY OF,0.115,,,,,,,,0,0,0,0,0,0
142040201800000,,Exempt,CITY PROPERTY,1222,3RD ST NW,CEDAR RAPIDS CITY OF,0.115,,,,,,,,0,0,0,0,0,0
142040201900000,,Exempt,CITY PROPERTY,1226,3RD ST NW,CEDAR RAPIDS CITY OF,0.115,,,,,,,,0,0,0,0,0,0
142040202000000,,Exempt,CITY PROPERTY,1232,3RD ST NW,CEDAR RAPIDS CITY OF % CITY OF CEDAR RAPIDS FINANCE,0.115,,,,,,,,0,0,0,0,0,0
142040202300000,,Exempt,CITY PROPERTY,1240,3RD ST NW,CEDAR RAPIDS CITY OF,0.115,,,,,,,,0,0,0,0,0,0
142040300100000,,Exempt,CITY PROPERTY,1238,4TH ST NW,CEDAR RAPIDS CITY OF,0.161,,,,,,,,0,0,0,0,0,0
142040300300000,,Exempt,CITY PROPERTY,1231,5TH ST NW,CEDAR RAPIDS CITY OF,0.161,Detached Structures Only,,2010-01-01,,,,,0,0,0,0,0,0
142040300400000,,Exempt,CITY PROPERTY,1227,5TH ST NW,CEDAR RAPIDS CITY OF,0.161,,,,,,,,0,0,0,0,0,0
142040300500000,,Exempt,CITY PROPERTY,1223,5TH ST NW,CEDAR RAPIDS CITY OF,0.161,,,,,,,,0,0,0,0,0,0
142040300600000,,Exempt,CITY PROPERTY,1213,5TH ST NW,CEDAR RAPIDS CITY OF,0.321,,,,,,,,0,0,0,0,0,0
142040300700000,,Exempt,CITY PROPERTY,1207,5TH ST NW,CEDAR RAPIDS CITY OF,0.129,,,,,,,,0,0,0,0,0,0
142040301100000,,Exempt,CITY PROPERTY,412,K AVE NW,CEDAR RAPIDS CITY OF,0.046,,,,,,,,0,0,0,0,0,0
142040301200000,,Exempt,CITY PROPERTY,408,K AVE NW,CEDAR RAPIDS CITY OF,0.115,,,,,,,,0,0,0,0,0,0
142040301500000,,Exempt,CITY PROPERTY,1212,4TH ST NW,CEDAR RAPIDS CITY OF,0.161,,,,,,,,0,0,0,0,0,0
142040301600000,,Exempt,CITY PROPERTY,1216,4TH ST NW,CEDAR RAPIDS CITY OF,0.161,,,,,,,,0,0,0,0,0,0
142040301900000,,Exempt,CITY PROPERTY,1232,4TH ST NW,CEDAR RAPIDS CITY OF,0.161,Single-Family,Salvage,1900-01-01,480.0,,,,0,0,0,0,0,0
142040400200000,,Exempt,CITY PROPERTY,1237,6TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,0,0,0,0,0,0
142040400600000,,Exempt,CITY PROPERTY,1221,6TH ST NW,CEDAR RAPIDS CITY OF,0.235,Single-Family,Salvage,1880-01-01,832.0,,,,0,0,0,0,0,0
142040400800000,,Exempt,CITY PROPERTY,1211,6TH ST NW,CEDAR RAPIDS CITY OF,0.147,Single-Family,Salvage,1900-01-01,1084.0,,,,0,0,0,0,0,0
142040400900000,,Exempt,CITY PROPERTY,1207,6TH ST NW,CEDAR RAPIDS CITY OF,0.147,Single-Family,Salvage,1880-01-01,837.0,,,,0,0,0,0,0,0
142040401000000,,Exempt,CITY PROPERTY,1203,6TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,0,0,0,0,0,0
